participantNo,task,condition,forCond,mode,block,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
8,baseline,"touch,touch","mouse,touch",touch,2,5,0,969,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,6,0,442,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,7,0,1004,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,0,1528,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,2,0,965,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,3,0,807,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,4,0,868,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,5,0,668,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,6,0,585,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,7,0,734,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,1,0,625,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,0,700,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,3,0,931,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,4,0,649,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,5,0,652,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,6,1,332,0,1,touch
8,baseline,"touch,touch","pen,touch",touch,2,7,0,888,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,1,352,0,1,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,2,0,644,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,3,0,777,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,4,0,1343,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,5,2,896,0,2,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,6,0,809,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,7,0,1458,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,1,1,1022,0,1,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,0,601,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,3,0,985,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,4,0,718,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,5,0,667,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,6,0,768,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,7,0,708,0,0,touch
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,1,982,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,2,0,1210,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,3,0,1032,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,4,0,1120,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,5,0,1076,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,6,0,1058,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,7,0,1105,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,1,0,1268,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,0,1210,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,3,0,832,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,4,1,1208,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,5,0,734,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,6,0,1509,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,7,0,1430,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,0,1284,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,2,0,1105,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,3,0,1104,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,4,0,1045,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,5,0,1018,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,6,2,1026,0,2,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,7,0,1225,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,1,0,1134,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,0,1391,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,3,0,1283,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,4,0,1147,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,5,0,907,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,6,0,868,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,7,0,590,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,0,3589,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,2,0,1648,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,3,0,1551,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,4,0,1976,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,5,1,652,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,6,0,1252,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,7,0,1583,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,1,0,1096,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,0,1572,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,3,0,1196,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,4,0,647,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,5,0,1046,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,6,0,1002,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,7,0,935,0,0,trackpad
8,task,"mouse,pen",,mouse,1,1,0,835,0,0,pen
8,task,"mouse,pen",,pen,1,2,1,681,1,0,mouse
8,task,"mouse,pen",,mouse,1,3,0,1107,0,0,pen
8,task,"mouse,pen",,pen,1,4,0,622,0,0,mouse
8,task,"mouse,pen",,mouse,1,5,0,1180,0,0,pen
8,task,"mouse,pen",,pen,1,6,0,657,0,0,mouse
8,task,"mouse,pen",,mouse,1,7,1,1090,0,1,pen
8,task,"mouse,pen",,pen,1,8,0,674,0,0,mouse
8,task,"mouse,pen",,mouse,1,9,0,1195,0,0,pen
8,task,"mouse,pen",,pen,1,10,0,728,0,0,mouse
8,task,"mouse,pen",,mouse,1,11,2,700,0,2,pen
8,task,"mouse,pen",,pen,1,12,0,912,0,0,mouse
8,task,"mouse,pen",,mouse,1,13,0,1104,0,0,pen
8,task,"mouse,pen",,pen,1,14,0,713,0,0,mouse
8,task,"mouse,pen",,mouse,2,1,0,1050,0,0,pen
8,task,"mouse,pen",,pen,2,2,0,419,0,0,mouse
8,task,"mouse,pen",,mouse,2,3,0,985,0,0,pen
8,task,"mouse,pen",,pen,2,4,0,739,0,0,mouse
8,task,"mouse,pen",,mouse,2,5,0,1331,0,0,pen
8,task,"mouse,pen",,pen,2,6,0,791,0,0,mouse
8,task,"mouse,pen",,mouse,2,7,0,849,0,0,pen
8,task,"mouse,pen",,pen,2,8,0,912,0,0,mouse
8,task,"mouse,pen",,mouse,2,9,0,910,0,0,pen
8,task,"mouse,pen",,pen,2,10,0,632,0,0,mouse
8,task,"mouse,pen",,mouse,2,11,0,654,0,0,pen
8,task,"mouse,pen",,pen,2,12,0,1089,0,0,mouse
8,task,"mouse,pen",,mouse,2,13,2,569,0,2,pen
8,task,"mouse,pen",,pen,2,14,0,711,0,0,mouse
8,task,"mouse,pen",,mouse,3,1,1,1542,0,1,pen
8,task,"mouse,pen",,pen,3,2,0,679,0,0,mouse
8,task,"mouse,pen",,mouse,3,3,0,836,0,0,pen
8,task,"mouse,pen",,pen,3,4,0,600,0,0,mouse
8,task,"mouse,pen",,mouse,3,5,0,1059,0,0,pen
8,task,"mouse,pen",,pen,3,6,0,683,0,0,mouse
8,task,"mouse,pen",,mouse,3,7,0,1075,0,0,pen
8,task,"mouse,pen",,pen,3,8,0,814,0,0,mouse
8,task,"mouse,pen",,mouse,3,9,0,699,0,0,pen
8,task,"mouse,pen",,pen,3,10,0,736,0,0,mouse
8,task,"mouse,pen",,mouse,3,11,0,807,0,0,pen
8,task,"mouse,pen",,pen,3,12,0,604,0,0,mouse
8,task,"mouse,pen",,mouse,3,13,0,1030,0,0,pen
8,task,"mouse,pen",,pen,3,14,0,924,0,0,mouse
8,task,"mouse,pen",,mouse,4,1,0,654,0,0,pen
8,task,"mouse,pen",,pen,4,2,0,543,0,0,mouse
8,task,"mouse,pen",,mouse,4,3,0,958,0,0,pen
8,task,"mouse,pen",,pen,4,4,1,534,0,1,mouse
8,task,"mouse,pen",,mouse,4,5,1,838,1,0,pen
8,task,"mouse,pen",,pen,4,6,0,818,0,0,mouse
8,task,"mouse,pen",,mouse,4,7,0,834,0,0,pen
8,task,"mouse,pen",,pen,4,8,0,576,0,0,mouse
8,task,"mouse,pen",,mouse,4,9,0,1077,0,0,pen
8,task,"mouse,pen",,pen,4,10,0,737,0,0,mouse
8,task,"mouse,pen",,mouse,4,11,0,1315,0,0,pen
8,task,"mouse,pen",,pen,4,12,0,837,0,0,mouse
8,task,"mouse,pen",,mouse,4,13,0,851,0,0,pen
8,task,"mouse,pen",,pen,4,14,0,1031,0,0,mouse
8,task,"mouse,touch",,mouse,1,1,0,1043,0,0,touch
8,task,"mouse,touch",,touch,1,2,0,850,0,0,mouse
8,task,"mouse,touch",,mouse,1,3,0,1238,0,0,touch
8,task,"mouse,touch",,touch,1,4,0,581,0,0,mouse
8,task,"mouse,touch",,mouse,1,5,0,1330,0,0,touch
8,task,"mouse,touch",,touch,1,6,0,939,0,0,mouse
8,task,"mouse,touch",,mouse,1,7,0,895,0,0,touch
8,task,"mouse,touch",,touch,1,8,0,1107,0,0,mouse
8,task,"mouse,touch",,mouse,1,9,0,850,0,0,touch
8,task,"mouse,touch",,touch,1,10,0,671,0,0,mouse
8,task,"mouse,touch",,mouse,1,11,0,1496,0,0,touch
8,task,"mouse,touch",,touch,1,12,0,907,0,0,mouse
8,task,"mouse,touch",,mouse,1,13,1,400,0,1,touch
8,task,"mouse,touch",,touch,1,14,0,884,0,0,mouse
8,task,"mouse,touch",,mouse,2,1,0,1179,0,0,touch
8,task,"mouse,touch",,touch,2,2,0,684,0,0,mouse
8,task,"mouse,touch",,mouse,2,3,0,1016,0,0,touch
8,task,"mouse,touch",,touch,2,4,0,611,0,0,mouse
8,task,"mouse,touch",,mouse,2,5,0,1000,0,0,touch
8,task,"mouse,touch",,touch,2,6,0,787,0,0,mouse
8,task,"mouse,touch",,mouse,2,7,0,1045,0,0,touch
8,task,"mouse,touch",,touch,2,8,0,798,0,0,mouse
8,task,"mouse,touch",,mouse,2,9,0,758,0,0,touch
8,task,"mouse,touch",,touch,2,10,0,763,0,0,mouse
8,task,"mouse,touch",,mouse,2,11,0,1074,0,0,touch
8,task,"mouse,touch",,touch,2,12,0,667,0,0,mouse
8,task,"mouse,touch",,mouse,2,13,0,926,0,0,touch
8,task,"mouse,touch",,touch,2,14,0,947,0,0,mouse
8,task,"mouse,touch",,mouse,3,1,0,803,0,0,touch
8,task,"mouse,touch",,touch,3,2,0,569,0,0,mouse
8,task,"mouse,touch",,mouse,3,3,0,985,0,0,touch
8,task,"mouse,touch",,touch,3,4,0,720,0,0,mouse
8,task,"mouse,touch",,mouse,3,5,0,927,0,0,touch
8,task,"mouse,touch",,touch,3,6,0,816,0,0,mouse
8,task,"mouse,touch",,mouse,3,7,0,879,0,0,touch
8,task,"mouse,touch",,touch,3,8,0,796,0,0,mouse
8,task,"mouse,touch",,mouse,3,9,0,1106,0,0,touch
8,task,"mouse,touch",,touch,3,10,0,836,0,0,mouse
8,task,"mouse,touch",,mouse,3,11,1,793,0,1,touch
8,task,"mouse,touch",,touch,3,12,0,670,0,0,mouse
8,task,"mouse,touch",,mouse,3,13,0,1013,0,0,touch
8,task,"mouse,touch",,touch,3,14,0,656,0,0,mouse
8,task,"mouse,touch",,mouse,4,1,0,953,0,0,touch
8,task,"mouse,touch",,touch,4,2,0,925,0,0,mouse
8,task,"mouse,touch",,mouse,4,3,0,1057,0,0,touch
8,task,"mouse,touch",,touch,4,4,0,1128,0,0,mouse
8,task,"mouse,touch",,mouse,4,5,0,1253,0,0,touch
8,task,"mouse,touch",,touch,4,6,0,920,0,0,mouse
8,task,"mouse,touch",,mouse,4,7,0,1784,0,0,touch
8,task,"mouse,touch",,touch,4,8,0,735,0,0,mouse
8,task,"mouse,touch",,mouse,4,9,0,1060,0,0,touch
8,task,"mouse,touch",,touch,4,10,0,674,0,0,mouse
8,task,"mouse,touch",,mouse,4,11,0,878,0,0,touch
8,task,"mouse,touch",,touch,4,12,0,863,0,0,mouse
8,task,"mouse,touch",,mouse,4,13,1,1477,0,1,touch
8,task,"mouse,touch",,touch,4,14,0,794,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,1,0,865,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,2,0,1421,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,3,0,376,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,4,0,1185,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,5,0,1257,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,6,0,1195,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,7,0,1300,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,8,1,1311,0,1,mouse
8,task,"mouse,trackpad",,mouse,1,9,0,1256,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,10,0,952,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,11,0,1460,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,12,0,1250,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,13,0,1025,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,14,0,1274,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,1,0,892,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,2,0,1256,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,3,0,970,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,4,0,1255,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,5,0,2215,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,6,0,1178,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,7,0,1090,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,8,1,620,0,1,mouse
8,task,"mouse,trackpad",,mouse,2,9,0,1074,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,10,0,1285,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,11,0,1464,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,12,0,1231,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,13,0,1435,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,14,0,1195,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,1,0,838,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,2,0,1281,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,3,0,1252,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,4,0,1437,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,5,0,925,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,6,0,1167,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,7,0,987,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,8,0,1302,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,9,0,852,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,10,0,926,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,11,0,760,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,12,0,2321,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,13,0,938,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,14,0,988,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,1,0,1452,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,2,0,1121,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,3,0,973,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,4,0,1282,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,5,0,1184,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,6,0,1018,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,7,1,462,0,1,trackpad
8,task,"mouse,trackpad",,trackpad,4,8,0,1270,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,9,0,1303,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,10,0,1108,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,11,0,863,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,12,0,1080,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,13,0,926,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,14,0,1551,0,0,mouse
8,task,"pen,touch",,pen,1,1,0,787,0,0,touch
8,task,"pen,touch",,touch,1,2,0,831,0,0,pen
8,task,"pen,touch",,pen,1,3,0,754,0,0,touch
8,task,"pen,touch",,touch,1,4,0,568,0,0,pen
8,task,"pen,touch",,pen,1,5,0,763,0,0,touch
8,task,"pen,touch",,touch,1,6,0,642,0,0,pen
8,task,"pen,touch",,pen,1,7,1,402,0,1,touch
8,task,"pen,touch",,touch,1,8,0,573,0,0,pen
8,task,"pen,touch",,pen,1,9,0,752,0,0,touch
8,task,"pen,touch",,touch,1,10,0,682,0,0,pen
8,task,"pen,touch",,pen,1,11,0,665,0,0,touch
8,task,"pen,touch",,touch,1,12,1,505,0,1,pen
8,task,"pen,touch",,pen,1,13,0,1040,0,0,touch
8,task,"pen,touch",,touch,1,14,0,941,0,0,pen
8,task,"pen,touch",,pen,2,1,0,914,0,0,touch
8,task,"pen,touch",,touch,2,2,0,695,0,0,pen
8,task,"pen,touch",,pen,2,3,0,705,0,0,touch
8,task,"pen,touch",,touch,2,4,0,538,0,0,pen
8,task,"pen,touch",,pen,2,5,0,694,0,0,touch
8,task,"pen,touch",,touch,2,6,0,923,0,0,pen
8,task,"pen,touch",,pen,2,7,0,643,0,0,touch
8,task,"pen,touch",,touch,2,8,0,1037,0,0,pen
8,task,"pen,touch",,pen,2,9,0,828,0,0,touch
8,task,"pen,touch",,touch,2,10,0,539,0,0,pen
8,task,"pen,touch",,pen,2,11,0,367,0,0,touch
8,task,"pen,touch",,touch,2,12,0,1569,0,0,pen
8,task,"pen,touch",,pen,2,13,2,515,0,2,touch
8,task,"pen,touch",,touch,2,14,0,592,0,0,pen
8,task,"pen,touch",,pen,3,1,0,912,0,0,touch
8,task,"pen,touch",,touch,3,2,0,1092,0,0,pen
8,task,"pen,touch",,pen,3,3,0,929,0,0,touch
8,task,"pen,touch",,touch,3,4,0,1292,0,0,pen
8,task,"pen,touch",,pen,3,5,0,800,0,0,touch
8,task,"pen,touch",,touch,3,6,0,853,0,0,pen
8,task,"pen,touch",,pen,3,7,0,852,0,0,touch
8,task,"pen,touch",,touch,3,8,0,643,0,0,pen
8,task,"pen,touch",,pen,3,9,0,1057,0,0,touch
8,task,"pen,touch",,touch,3,10,0,928,0,0,pen
8,task,"pen,touch",,pen,3,11,0,1067,0,0,touch
8,task,"pen,touch",,touch,3,12,0,984,0,0,pen
8,task,"pen,touch",,pen,3,13,0,635,0,0,touch
8,task,"pen,touch",,touch,3,14,0,1393,0,0,pen
8,task,"pen,touch",,pen,4,1,0,745,0,0,touch
8,task,"pen,touch",,touch,4,2,0,751,0,0,pen
8,task,"pen,touch",,pen,4,3,0,599,0,0,touch
8,task,"pen,touch",,touch,4,4,0,814,0,0,pen
8,task,"pen,touch",,pen,4,5,0,317,0,0,touch
8,task,"pen,touch",,touch,4,6,0,992,0,0,pen
8,task,"pen,touch",,pen,4,7,0,755,0,0,touch
8,task,"pen,touch",,touch,4,8,0,949,0,0,pen
8,task,"pen,touch",,pen,4,9,0,815,0,0,touch
8,task,"pen,touch",,touch,4,10,0,708,0,0,pen
8,task,"pen,touch",,pen,4,11,0,820,0,0,touch
8,task,"pen,touch",,touch,4,12,0,835,0,0,pen
8,task,"pen,touch",,pen,4,13,0,709,0,0,touch
8,task,"pen,touch",,touch,4,14,0,641,0,0,pen
8,task,"trackpad,pen",,trackpad,1,1,0,1838,0,0,pen
8,task,"trackpad,pen",,pen,1,2,0,927,0,0,trackpad
8,task,"trackpad,pen",,trackpad,1,3,0,1463,0,0,pen
8,task,"trackpad,pen",,pen,1,4,0,685,0,0,trackpad
8,task,"trackpad,pen",,trackpad,1,5,0,1671,0,0,pen
8,task,"trackpad,pen",,pen,1,6,0,940,0,0,trackpad
8,task,"trackpad,pen",,trackpad,1,7,0,1354,0,0,pen
8,task,"trackpad,pen",,pen,1,8,0,589,0,0,trackpad
8,task,"trackpad,pen",,trackpad,1,9,0,1197,0,0,pen
8,task,"trackpad,pen",,pen,1,10,0,970,0,0,trackpad
8,task,"trackpad,pen",,trackpad,1,11,0,1199,0,0,pen
8,task,"trackpad,pen",,pen,1,12,0,791,0,0,trackpad
8,task,"trackpad,pen",,trackpad,1,13,0,644,0,0,pen
8,task,"trackpad,pen",,pen,1,14,0,1120,0,0,trackpad
8,task,"trackpad,pen",,trackpad,2,1,0,1416,0,0,pen
8,task,"trackpad,pen",,pen,2,2,0,963,0,0,trackpad
8,task,"trackpad,pen",,trackpad,2,3,0,962,0,0,pen
8,task,"trackpad,pen",,pen,2,4,0,741,0,0,trackpad
8,task,"trackpad,pen",,trackpad,2,5,0,1240,0,0,pen
8,task,"trackpad,pen",,pen,2,6,0,991,0,0,trackpad
8,task,"trackpad,pen",,trackpad,2,7,0,2307,0,0,pen
8,task,"trackpad,pen",,pen,2,8,0,892,0,0,trackpad
8,task,"trackpad,pen",,trackpad,2,9,0,925,0,0,pen
8,task,"trackpad,pen",,pen,2,10,0,908,0,0,trackpad
8,task,"trackpad,pen",,trackpad,2,11,0,1221,0,0,pen
8,task,"trackpad,pen",,pen,2,12,0,711,0,0,trackpad
8,task,"trackpad,pen",,trackpad,2,13,0,1449,0,0,pen
8,task,"trackpad,pen",,pen,2,14,0,861,0,0,trackpad
8,task,"trackpad,pen",,trackpad,3,1,0,1553,0,0,pen
8,task,"trackpad,pen",,pen,3,2,0,780,0,0,trackpad
8,task,"trackpad,pen",,trackpad,3,3,0,2709,0,0,pen
8,task,"trackpad,pen",,pen,3,4,0,712,0,0,trackpad
8,task,"trackpad,pen",,trackpad,3,5,0,1561,0,0,pen
8,task,"trackpad,pen",,pen,3,6,0,644,0,0,trackpad
8,task,"trackpad,pen",,trackpad,3,7,0,1287,0,0,pen
8,task,"trackpad,pen",,pen,3,8,0,760,0,0,trackpad
8,task,"trackpad,pen",,trackpad,3,9,0,1423,0,0,pen
8,task,"trackpad,pen",,pen,3,10,0,736,0,0,trackpad
8,task,"trackpad,pen",,trackpad,3,11,0,1523,0,0,pen
8,task,"trackpad,pen",,pen,3,12,0,768,0,0,trackpad
8,task,"trackpad,pen",,trackpad,3,13,0,1198,0,0,pen
8,task,"trackpad,pen",,pen,3,14,0,843,0,0,trackpad
8,task,"trackpad,pen",,trackpad,4,1,0,1240,0,0,pen
8,task,"trackpad,pen",,pen,4,2,0,624,0,0,trackpad
8,task,"trackpad,pen",,trackpad,4,3,0,1058,0,0,pen
8,task,"trackpad,pen",,pen,4,4,0,672,0,0,trackpad
8,task,"trackpad,pen",,trackpad,4,5,0,1435,0,0,pen
8,task,"trackpad,pen",,pen,4,6,0,756,0,0,trackpad
8,task,"trackpad,pen",,trackpad,4,7,0,1136,0,0,pen
8,task,"trackpad,pen",,pen,4,8,0,651,0,0,trackpad
8,task,"trackpad,pen",,trackpad,4,9,0,1373,0,0,pen
8,task,"trackpad,pen",,pen,4,10,0,723,0,0,trackpad
8,task,"trackpad,pen",,trackpad,4,11,0,1584,0,0,pen
8,task,"trackpad,pen",,pen,4,12,0,1017,0,0,trackpad
8,task,"trackpad,pen",,trackpad,4,13,0,1344,0,0,pen
8,task,"trackpad,pen",,pen,4,14,0,592,0,0,trackpad
8,task,"trackpad,touch",,trackpad,1,1,0,1092,0,0,touch
8,task,"trackpad,touch",,touch,1,2,1,1368,1,0,trackpad
8,task,"trackpad,touch",,trackpad,1,3,0,1090,0,0,touch
8,task,"trackpad,touch",,touch,1,4,1,509,0,1,trackpad
8,task,"trackpad,touch",,trackpad,1,5,0,836,0,0,touch
8,task,"trackpad,touch",,touch,1,6,0,982,0,0,trackpad
8,task,"trackpad,touch",,trackpad,1,7,0,1480,0,0,touch
8,task,"trackpad,touch",,touch,1,8,0,849,0,0,trackpad
8,task,"trackpad,touch",,trackpad,1,9,0,966,0,0,touch
8,task,"trackpad,touch",,touch,1,10,0,1334,0,0,trackpad
8,task,"trackpad,touch",,trackpad,1,11,0,1062,0,0,touch
8,task,"trackpad,touch",,touch,1,12,0,1484,0,0,trackpad
8,task,"trackpad,touch",,trackpad,1,13,0,1419,0,0,touch
8,task,"trackpad,touch",,touch,1,14,0,1459,0,0,trackpad
8,task,"trackpad,touch",,trackpad,2,1,0,1090,0,0,touch
8,task,"trackpad,touch",,touch,2,2,0,1021,0,0,trackpad
8,task,"trackpad,touch",,trackpad,2,3,0,1147,0,0,touch
8,task,"trackpad,touch",,touch,2,4,0,1041,0,0,trackpad
8,task,"trackpad,touch",,trackpad,2,5,0,999,0,0,touch
8,task,"trackpad,touch",,touch,2,6,0,1117,0,0,trackpad
8,task,"trackpad,touch",,trackpad,2,7,0,1050,0,0,touch
8,task,"trackpad,touch",,touch,2,8,0,885,0,0,trackpad
8,task,"trackpad,touch",,trackpad,2,9,0,1840,0,0,touch
8,task,"trackpad,touch",,touch,2,10,0,984,0,0,trackpad
8,task,"trackpad,touch",,trackpad,2,11,0,1433,0,0,touch
8,task,"trackpad,touch",,touch,2,12,0,900,0,0,trackpad
8,task,"trackpad,touch",,trackpad,2,13,0,968,0,0,touch
8,task,"trackpad,touch",,touch,2,14,0,856,0,0,trackpad
8,task,"trackpad,touch",,trackpad,3,1,0,1051,0,0,touch
8,task,"trackpad,touch",,touch,3,2,0,839,0,0,trackpad
8,task,"trackpad,touch",,trackpad,3,3,0,1223,0,0,touch
8,task,"trackpad,touch",,touch,3,4,0,756,0,0,trackpad
8,task,"trackpad,touch",,trackpad,3,5,0,910,0,0,touch
8,task,"trackpad,touch",,touch,3,6,0,640,0,0,trackpad
8,task,"trackpad,touch",,trackpad,3,7,0,1176,0,0,touch
8,task,"trackpad,touch",,touch,3,8,0,680,0,0,trackpad
8,task,"trackpad,touch",,trackpad,3,9,0,1283,0,0,touch
8,task,"trackpad,touch",,touch,3,10,0,666,0,0,trackpad
8,task,"trackpad,touch",,trackpad,3,11,1,504,0,1,touch
8,task,"trackpad,touch",,touch,3,12,0,1023,0,0,trackpad
8,task,"trackpad,touch",,trackpad,3,13,0,1433,0,0,touch
8,task,"trackpad,touch",,touch,3,14,0,794,0,0,trackpad
